date,open,high,low,close
04/06/2016,50.67,51.23,50.06,51.0
04/05/2016,50.83,51.32,50.35,50.7
04/04/2016,52.11,52.48,51.47,51.7
04/01/2016,51.29,52.22,51.09,52.03
03/31/2016,51.99,52.49,51.47,52.31
03/30/2016,51.51,52.53,51.42,52.09
03/29/2016,50.88,51.68,50.59,51.37
03/28/2016,51.26,51.35,50.66,51.09
03/24/2016,51.32,51.55,50.85,51.08
03/23/2016,52.77,52.77,51.53,51.85
03/22/2016,52.3,53.05,51.94,52.85
03/21/2016,51.52,52.74,51.02,52.37
03/18/2016,51.66,52.4848,51.28,51.52
03/17/2016,49.75,52.22,49.75,51.53
03/16/2016,49.07,50.79,48.65,49.85
03/15/2016,49.57,49.57,48.51,49.18
03/14/2016,49.6,49.79,48.83,49.68
03/11/2016,49.58,49.9,48.89,49.62
03/10/2016,49.48,49.705,48.54,49.28
03/09/2016,49.05,49.34,48.54,49.2
03/08/2016,49.98,50.02,48.79,48.94
03/07/2016,49.51,51.02,49.32,50.34
03/04/2016,49.67,50.45,49.29,49.45
03/03/2016,49.2,49.52,48.7,49.43
03/02/2016,50.75,50.92,48.9,49.13
03/01/2016,49.59,50.81,49.37,50.75
02/29/2016,50.76,51.4599,50.45,50.49
02/26/2016,50.77,51.45,50.25,50.76
02/25/2016,49.55,50.52,48.87,50.5
02/24/2016,48.48,49.37,47.78,49.19
02/23/2016,49.75,49.75,48.28,48.65
02/22/2016,49.48,50.41,49.35,49.95
02/19/2016,47.84,49.57,47.48,49.22
02/18/2016,48.0,48.4,47.38,48.16
02/17/2016,46.45,48.3,46.17,47.91
02/16/2016,45.33,46.16,45.15,46.13
02/12/2016,44.8,45.14,44.13,45.01
02/11/2016,43.77,45.05,43.25,44.7
02/10/2016,44.3,44.8399,43.71,44.48
02/09/2016,44.36,45.46,43.55,43.84
02/08/2016,43.99,44.69,43.72,44.66
02/05/2016,44.87,45.2,44.31,44.54
02/04/2016,44.85,46.0,44.85,45.28
02/03/2016,44.31,45.06,43.86,44.96
02/02/2016,45.27,45.29,43.83,44.21
02/01/2016,44.8,45.93,44.45,45.49
01/29/2016,45.18,46.35,44.93,45.75
01/28/2016,44.61,45.45,44.44,45.0
01/27/2016,46.16,46.79,44.02,44.44
01/26/2016,48.8,49.4,47.64,49.28
01/25/2016,49.24,49.92,48.26,48.76
01/22/2016,49.74,50.34,48.8,49.5
01/21/2016,49.48,50.66,49.12,49.58
01/20/2016,48.23,49.61,46.33,49.19
01/19/2016,52.24,52.48,48.83,48.99
01/15/2016,50.81,52.319,50.39,52.11
01/14/2016,52.38,52.65,51.19,52.33
01/13/2016,53.13,53.58,51.66,52.27
01/12/2016,53.47,53.99,52.21,52.84
01/11/2016,54.11,54.5,52.61,53.11
01/08/2016,54.74,54.97,53.82,54.1
01/07/2016,54.57,55.62,54.01,54.52
01/06/2016,56.25,56.32,54.45,55.25
01/05/2016,56.47,57.27,55.94,57.02
01/04/2016,55.81,56.85,55.28,56.3
12/31/2015,56.91,57.02,56.46,56.57
12/30/2015,56.77,57.43,56.67,57.03
12/29/2015,57.0,57.49,56.52,56.94
12/28/2015,57.16,57.36,56.43,56.97
12/24/2015,57.39,57.53,57.06,57.36
12/23/2015,56.6,57.52,56.42,57.5
12/22/2015,56.25,57.03,56.05,56.68
12/21/2015,56.98,57.0,55.46,56.12
12/18/2015,57.37,57.53,56.35,56.86
12/17/2015,58.22,58.24,56.93,57.08
12/16/2015,58.97,58.97,57.79,57.95
12/15/2015,57.94,58.59,57.62,58.0
12/14/2015,59.92,59.92,56.82,57.25
12/11/2015,58.32,59.59,58.22,59.05
12/10/2015,58.75,59.69,58.562,58.75
12/09/2015,59.73,60.18,58.49,58.84
12/08/2015,60.32,60.83,59.85,60.08
12/07/2015,60.72,61.0,59.42,60.76
12/04/2015,59.27,60.1,58.85,59.62
12/03/2015,60.87,60.96,58.76,59.01
12/02/2015,61.75,62.0,60.38,60.66
12/01/2015,61.47,62.82,60.2,62.19
11/30/2015,60.47,61.44,59.62,61.41
11/27/2015,60.04,60.58,59.95,60.45
11/25/2015,60.01,60.7144,59.78,59.95
11/24/2015,58.11,62.5,57.48,60.35
11/23/2015,58.89,59.27,57.9,58.11
11/20/2015,58.5,58.91,58.02,58.66
11/19/2015,57.8,58.79,57.5101,58.44
11/18/2015,58.65,58.92,56.6708,57.49
11/17/2015,59.16,59.61,58.2527,58.35
11/16/2015,58.7,59.955,58.7,59.3
11/13/2015,58.91,59.285,58.015,58.71
11/12/2015,58.75,60.67,58.54,58.93
11/11/2015,60.51,60.5466,59.08,59.25
11/10/2015,59.4,61.47,59.02,60.44
11/09/2015,59.16,59.67,59.0,59.46
11/06/2015,59.12,59.78,58.43,59.49
11/05/2015,59.94,60.0,58.84,59.08
11/04/2015,59.36,59.77,58.34,59.77
11/03/2015,59.64,59.94,58.5,59.03
11/02/2015,59.91,60.0,59.05,59.55
10/30/2015,58.92,60.23,58.58,60.15
10/29/2015,60.62,60.73,58.26,58.52
10/28/2015,59.47,61.07,58.92,60.9
10/27/2015,60.22,60.88,58.475,58.64
10/26/2015,58.82,61.07,58.8,59.74
10/23/2015,57.36,58.31,56.33,58.18
10/22/2015,54.48,56.86,54.3,56.79
10/21/2015,59.09,59.9,52.72,55.42
10/20/2015,69.17,69.32,68.36,68.76
10/19/2015,69.47,69.61,68.76,69.22
10/16/2015,69.16,70.19,68.64,69.62
10/15/2015,68.25,68.76,67.55,68.46
10/14/2015,69.2,69.2,67.48,67.97
10/13/2015,70.86,70.91,68.2808,69.31
10/12/2015,73.9,74.22,69.75,72.27
10/09/2015,77.33,79.8,77.2,78.65
10/08/2015,79.79,79.79,76.41,77.3
10/07/2015,81.49,82.35,80.5901,82.09
10/06/2015,79.69,81.505,79.014,81.28
10/05/2015,80.19,82.03,78.03,79.49
10/02/2015,78.75,79.76,77.46,79.71
10/01/2015,78.74,80.76,78.74,80.62
09/30/2015,78.37,78.95,77.96,78.79
09/29/2015,77.0,78.31,76.58,77.41
09/28/2015,78.5,79.07,76.86,77.13
09/25/2015,79.31,79.98,78.7,79.12
09/24/2015,78.34,79.09,77.64,78.82
09/23/2015,78.96,79.608,78.1,78.63
09/22/2015,79.02,79.82,77.95,79.18
09/21/2015,79.6,80.6,79.07,79.83
09/18/2015,79.69,80.11,78.8,79.1
09/17/2015,80.44,81.35,80.26,80.72
09/16/2015,80.49,81.0,80.335,80.96
09/15/2015,80.13,80.72,79.57,80.49
09/14/2015,80.56,80.91,79.5687,79.98
09/11/2015,79.67,80.71,79.66,80.56
09/10/2015,78.41,80.14,78.21,79.26
09/09/2015,80.92,81.82,78.07,78.39
09/08/2015,80.26,80.68,79.7,80.5
09/04/2015,79.08,80.89,78.82,79.55
09/03/2015,80.7,80.95,79.23,79.82
09/02/2015,80.29,81.73,79.28,80.2
09/01/2015,79.0,80.52,78.0,79.1
08/31/2015,77.59,81.36,76.38,79.15
08/28/2015,79.68,80.01,76.0401,77.55
08/27/2015,79.11,80.0,77.98,79.43
08/26/2015,79.08,79.93,76.075,78.09
08/25/2015,83.87,84.18,81.124,81.22
08/24/2015,80.59,83.45,78.68,82.01
08/21/2015,85.45,86.08,84.38,84.38
08/20/2015,87.97,88.24,86.19,86.43
08/19/2015,88.36,89.1,88.1,88.46
08/18/2015,88.61,89.79,87.91,89.15
08/17/2015,87.54,89.17,87.54,89.01
08/14/2015,87.1,89.07,86.92,88.49
08/13/2015,86.78,87.45,85.8,87.06
08/12/2015,85.26,86.975,84.73,86.54
08/11/2015,86.41,86.83,84.9,85.77
08/10/2015,85.26,87.86,84.75,86.95
08/07/2015,82.28,86.08,82.28,84.86
08/06/2015,86.22,86.4,82.93,83.04
08/05/2015,91.33,93.43,85.72,86.22
08/04/2015,90.71,91.56,89.9,90.94
08/03/2015,88.54,91.25,87.29,91.14
07/31/2015,88.4,89.46,88.052,89.13
07/30/2015,87.09,88.83,86.36,88.51
07/29/2015,86.24,87.57,86.033,87.23
07/28/2015,85.45,86.69,84.68,86.49
07/27/2015,86.12,86.48,84.94,85.28
07/24/2015,87.3,87.84,85.96,86.9
07/23/2015,86.6,87.91,86.5,87.3
07/22/2015,82.72,87.65,82.52,86.11
07/21/2015,83.86,84.38,83.06,83.19
07/20/2015,84.56,84.9499,83.68,84.02
07/17/2015,85.11,85.11,84.1,84.54
07/16/2015,84.62,85.08,84.03,85.04
07/15/2015,84.15,84.57,83.93,84.17
07/14/2015,83.9,84.67,83.5,84.31
07/13/2015,82.87,84.005,82.71,83.8
07/10/2015,82.52,82.59,81.01,82.07
07/09/2015,82.43,83.09,81.28,81.61
07/08/2015,83.01,83.87,81.55,81.9
07/07/2015,82.74,83.1,80.51,82.98
07/06/2015,83.0,83.51,82.45,83.06
07/02/2015,84.79,85.49,84.79,85.2
07/01/2015,86.44,87.17,84.48,84.86
06/30/2015,86.45,86.78,85.58,85.74
06/29/2015,86.9,87.16,85.7,85.85
06/26/2015,89.27,89.78,87.04,87.59
06/25/2015,90.33,90.8846,89.2,89.34
06/24/2015,91.9,91.93,90.04,90.36
06/23/2015,89.78,90.85,89.69,90.69
06/22/2015,89.45,90.4,88.96,89.89
06/19/2015,89.0,89.01,88.08,88.75
06/18/2015,89.56,89.93,88.99,89.16
06/17/2015,89.6,90.57,89.29,89.96
06/16/2015,88.17,89.6,88.17,89.35
06/15/2015,88.21,88.7,87.43,88.41
06/12/2015,89.05,89.36,88.44,88.91
06/11/2015,91.0,91.0,89.13,89.36
06/10/2015,88.64,91.0,88.38,90.72
06/09/2015,88.24,88.49,87.4,87.94
06/08/2015,89.21,89.21,87.77,88.23
06/05/2015,88.32,89.88,87.992,89.45
06/04/2015,88.25,89.27,87.68,88.44
06/03/2015,88.0,90.39,87.885,89.05
06/02/2015,87.11,87.88,86.9001,87.72
06/01/2015,87.32,87.96,86.99,87.21
05/29/2015,86.91,87.74,86.77,87.32
05/28/2015,86.22,87.3,86.03,87.12
05/27/2015,86.45,87.05,85.64,86.54
05/26/2015,87.5,87.63,86.36,86.84
05/22/2015,87.06,88.0,86.91,87.72
05/21/2015,87.55,87.73,86.834,87.15
05/20/2015,87.76,88.3799,87.24,87.52
05/19/2015,87.79,88.08,87.52,87.64
05/18/2015,87.38,87.98,87.32,87.78
05/15/2015,87.63,88.13,87.31,87.5
05/14/2015,87.86,88.55,87.74,87.94
05/13/2015,87.9,88.28,87.1,87.59
05/12/2015,89.08,89.1799,87.68,87.81
05/11/2015,87.8,89.66,87.71,89.57
05/08/2015,86.99,88.75,86.99,88.0
05/07/2015,86.43,86.78,85.83,86.35
05/06/2015,87.89,88.39,86.47,86.79
05/05/2015,87.8,88.37,87.05,87.7
05/04/2015,87.04,88.64,87.04,87.69
05/01/2015,88.15,88.589,87.36,87.47
04/30/2015,89.03,89.93,87.67,88.1
04/29/2015,89.58,90.15,88.47,89.12
04/28/2015,88.9,90.36,88.47,89.68
04/27/2015,88.43,90.04,88.28,88.99
04/24/2015,89.49,89.49,87.68,88.23
04/23/2015,90.43,90.89,89.0,89.09
04/22/2015,86.99,92.2,86.99,90.97
04/21/2015,84.78,85.64,84.32,85.4
04/20/2015,85.24,85.62,83.66,84.27
04/17/2015,84.09,85.2099,83.85,85.07
04/16/2015,85.55,86.19,84.49,84.64
04/15/2015,84.21,85.47,83.9,85.06
04/14/2015,83.13,84.33,82.98,84.04
04/13/2015,83.1,84.0,82.99,83.1
04/10/2015,81.74,83.57,81.1,83.38
04/09/2015,82.28,82.71,81.62,82.0
04/08/2015,84.19,84.419,82.46,82.58
04/07/2015,83.4,84.89,83.4,83.48
04/06/2015,82.25,84.35,81.985,83.4
04/02/2015,82.31,82.41,79.925,80.36
04/01/2015,81.9,82.735,81.64,82.1
03/31/2015,83.05,83.05,81.97,82.01
03/30/2015,82.52,83.32,82.32,82.98
03/27/2015,81.87,82.855,81.51,82.06
03/26/2015,81.69,82.9,81.6708,82.28
03/25/2015,84.3,84.52,81.82,82.03
03/24/2015,83.51,85.51,83.51,84.28
03/23/2015,82.63,84.28,82.58,83.27
03/20/2015,82.47,83.6,82.315,82.82
03/19/2015,82.93,83.68,81.76,81.77
03/18/2015,81.7,83.39,81.105,82.99
03/17/2015,81.38,82.36,81.0275,81.95
03/16/2015,81.15,81.8799,80.34,81.56
03/13/2015,81.04,81.9,80.38,81.15
03/12/2015,80.74,81.7,80.7,81.3
03/11/2015,83.04,83.3775,80.75,81.01
03/10/2015,84.63,85.23,82.835,83.09
03/09/2015,85.92,86.29,84.68,84.78
03/06/2015,86.42,86.7899,84.3,85.19
03/05/2015,86.03,86.91,85.37,86.59
03/04/2015,85.85,86.23,84.95,86.08
03/03/2015,86.17,86.6,85.0,85.97
03/02/2015,84.415,86.9,84.28,86.59
02/27/2015,84.11,85.34,83.98,85.07
02/26/2015,85.32,85.62,83.48,83.98
02/25/2015,83.39,85.59,83.1703,84.5
02/24/2015,82.74,83.47,81.69,83.4
02/23/2015,84.72,85.0,82.88,83.3
02/20/2015,84.58,85.35,84.52,85.16
02/19/2015,84.63,85.13,84.24,84.68
02/18/2015,84.12,85.2125,84.03,84.74
02/17/2015,84.22,84.5,83.5,83.94
02/13/2015,83.86,84.93,83.32,84.68
02/12/2015,81.99,83.89,81.53,83.62
02/11/2015,79.25,82.3,79.22,81.65
02/10/2015,79.36,79.41,78.11,78.77
02/09/2015,78.25,78.91,77.43,77.51
02/06/2015,79.6,80.27,78.4,78.58
02/05/2015,81.22,81.23,79.44,79.44
02/04/2015,79.78,81.38,79.5525,80.73
02/03/2015,79.34,80.4639,79.31,80.03
02/02/2015,76.75,79.27,76.17,79.22
01/30/2015,75.46,78.13,75.09,77.1
01/29/2015,75.72,76.44,73.65,76.19
01/28/2015,78.07,79.0,74.7,75.06
01/27/2015,81.0,81.6,80.3,80.61
01/26/2015,82.73,83.61,82.03,82.46
01/23/2015,82.46,84.31,82.25,82.98
01/22/2015,80.0,82.5,79.6101,82.15
01/21/2015,80.28,81.76,79.84,79.96
01/20/2015,80.75,81.09,79.63,80.64
01/16/2015,79.12,81.25,79.12,80.61
01/15/2015,78.0,79.77,77.17,79.16
01/14/2015,79.13,79.47,77.01,77.74
01/13/2015,81.27,82.59,79.06,80.0
01/12/2015,80.21,82.25,80.21,80.74
01/09/2015,80.17,80.6,78.31,78.9
01/08/2015,79.13,80.08,79.08,79.78
01/07/2015,79.51,79.54,78.39,78.85
01/06/2015,81.28,81.81,78.68,78.79
01/05/2015,81.73,82.36,80.9501,81.03
01/02/2015,82.6,82.99,81.4,82.07
12/31/2014,82.45,83.61,81.7001,82.52
12/30/2014,83.39,83.99,82.19,82.67
12/29/2014,84.02,84.58,83.19,83.39
12/26/2014,84.22,84.74,83.8,84.26
12/24/2014,83.88,85.26,83.685,84.23
12/23/2014,83.77,84.24,83.54,83.95
12/22/2014,83.62,85.27,83.6105,83.73
12/19/2014,83.61,85.0,83.32,83.99
12/18/2014,81.05,83.66,80.77,83.6
12/17/2014,76.98,79.15,76.6,78.65
12/16/2014,76.22,77.75,76.21,76.73
12/15/2014,77.19,77.54,75.85,76.43
12/12/2014,76.99,77.94,76.52,76.73
12/11/2014,79.95,80.53,77.86,78.13
12/10/2014,81.48,81.74,79.77,79.88
12/09/2014,80.98,81.83,80.28,81.33
12/08/2014,84.0,84.0,81.91,82.26
12/05/2014,84.62,84.89,83.26,84.03
12/04/2014,85.13,86.18,83.41,84.14
12/03/2014,84.39,85.55,83.41,85.28
12/02/2014,86.84,86.84,84.5,84.61
12/01/2014,87.56,88.24,86.96,87.01
11/28/2014,87.95,89.0,87.86,87.96
11/26/2014,87.23,88.31,86.84,88.28
11/25/2014,84.92,87.24,84.915,86.91
11/24/2014,85.28,85.44,84.43,84.96
11/21/2014,84.45,86.0,84.01,85.26
11/20/2014,83.33,83.721,82.81,82.93
11/19/2014,86.16,86.18,83.5,83.89
11/18/2014,86.64,87.79,86.15,86.29
11/17/2014,86.03,86.97,85.95,86.64
11/14/2014,85.5,87.285,85.5,86.33
11/13/2014,86.81,86.99,85.47,85.58
11/12/2014,84.25,87.0,84.01,86.5
11/11/2014,84.33,84.7036,83.37,84.33
11/10/2014,83.14,84.58,82.11,84.33
11/07/2014,83.5,83.91,83.06,83.14
11/06/2014,83.83,84.65,83.26,83.57
11/05/2014,84.1,84.1,83.11,83.71
11/04/2014,83.82,84.42,83.38,83.54
11/03/2014,83.57,85.12,83.57,84.27
10/31/2014,84.31,84.765,83.3,83.57
10/30/2014,83.7,84.3,83.32,83.67
10/29/2014,85.29,85.97,83.55,83.81
10/28/2014,84.09,85.94,83.88,85.4
10/27/2014,83.4,85.12,83.32,83.96
10/24/2014,82.63,83.95,82.47,83.84
10/23/2014,82.06,83.2,81.38,82.53
10/22/2014,80.04,84.91,80.0,81.95
10/21/2014,88.69,88.75,87.2,88.19
10/20/2014,88.32,89.04,86.61,87.66
10/17/2014,89.79,90.66,88.75,89.35
10/16/2014,88.15,89.87,87.68,88.6
10/15/2014,87.69,90.29,87.06,89.57
10/14/2014,90.77,91.77,89.1,89.43
10/13/2014,90.28,91.89,89.53,90.48
10/10/2014,92.28,92.97,90.44,90.48
10/09/2014,92.66,93.6,92.01,92.74
10/08/2014,91.38,93.02,90.52,92.98
10/07/2014,93.2,93.2,91.38,91.42
10/06/2014,94.33,94.6558,92.81,93.17
10/03/2014,94.36,95.0,93.97,94.05
10/02/2014,93.41,94.84,92.51,94.15
10/01/2014,93.77,94.23,92.4213,93.34
09/30/2014,93.88,94.46,92.56,93.84
09/29/2014,92.68,94.597,92.5,94.1
09/26/2014,92.98,94.36,92.25,94.15
09/25/2014,95.11,95.55,92.63,92.73
09/24/2014,95.44,95.8499,94.47,95.42
09/23/2014,96.21,97.0,95.6,95.6
09/22/2014,94.42,98.2,93.14,96.16
09/19/2014,96.1,97.35,94.1,94.14
09/18/2014,94.74,96.62,94.7,96.34
09/17/2014,94.67,96.01,94.18,94.5
09/16/2014,93.75,95.8,93.65,95.14
09/15/2014,95.69,95.8,93.27,94.14
09/12/2014,96.59,96.91,95.34,95.75
09/11/2014,97.72,98.0,96.09,96.7
09/10/2014,95.6,97.64,95.59,97.38
09/09/2014,94.35,95.95,94.25,95.49
09/08/2014,95.45,96.04,94.07,94.59
09/05/2014,96.7,96.82,95.08,95.4
09/04/2014,98.35,98.35,95.79,96.26
09/03/2014,98.72,99.71,97.86,97.99
09/02/2014,98.24,99.59,97.75,98.98
08/29/2014,98.06,99.04,97.83,98.58
08/28/2014,97.2,98.09,96.81,97.92
08/27/2014,98.1,98.5,97.35,97.5
08/26/2014,100.03,100.19,96.83,97.8
08/25/2014,102.57,102.99,99.45,100.78
08/22/2014,102.78,103.25,102.18,102.24
08/21/2014,103.65,103.65,102.46,102.57
08/20/2014,102.7,103.81,102.29,103.64
08/19/2014,103.31,103.86,102.01,102.69
08/18/2014,101.57,103.55,101.55,103.23
08/15/2014,101.25,101.74,100.54,101.26
08/14/2014,99.87,101.19,99.84,100.92
08/13/2014,99.38,100.29,98.6,100.08
08/12/2014,99.71,100.11,98.46,99.03
08/11/2014,98.9,101.15,98.61,100.19
08/08/2014,98.61,99.54,98.31,98.61
08/07/2014,100.9,100.9,98.48,98.77
08/06/2014,98.44,100.95,98.01,100.0
08/05/2014,99.58,99.83,98.15,98.66
08/04/2014,98.3,100.44,98.14,100.03
08/01/2014,98.84,100.49,98.1,98.33
07/31/2014,100.56,101.94,99.3,99.36
07/30/2014,99.27,102.31,98.99,101.83
07/29/2014,97.66,99.14,97.38,98.61
07/28/2014,97.34,98.02,96.9,97.5
07/25/2014,95.92,98.03,95.53,97.23
07/24/2014,94.81,96.62,93.1,96.61
07/23/2014,97.92,99.36,94.12,94.52
07/22/2014,93.22,97.0,93.07,96.03
07/21/2014,95.15,96.45,92.87,92.95
07/18/2014,93.78,95.87,93.53,95.31
07/17/2014,93.91,95.59,92.92,93.13
07/16/2014,95.77,95.77,93.86,94.05
07/15/2014,95.7,96.04,94.46,94.82
07/14/2014,94.63,96.19,93.87,95.97
07/11/2014,95.8,95.97,94.0,94.16
07/10/2014,93.42,96.4,93.1,95.45
07/09/2014,93.65,95.59,93.38,94.72
07/08/2014,96.44,97.09,94.91,95.22
07/07/2014,97.99,98.31,97.0,97.09
07/03/2014,98.09,98.93,96.99,98.33
07/02/2014,98.16,99.13,97.14,97.59
07/01/2014,96.91,98.94,96.77,98.29
06/30/2014,97.02,97.91,96.29,96.81
06/27/2014,97.82,98.15,95.86,97.01
06/26/2014,96.07,97.9,94.9,97.71
06/25/2014,93.8,96.11,93.5,96.07
06/24/2014,94.56,95.47,93.56,93.72
06/23/2014,93.5,94.63,92.9,94.41
06/20/2014,93.84,94.77,92.69,93.16
06/19/2014,95.84,96.22,94.33,94.33
06/18/2014,95.17,95.44,94.17,95.28
06/17/2014,95.16,95.17,93.56,94.73
06/16/2014,94.9,95.44,93.85,95.16
06/13/2014,94.46,95.62,94.15,95.05
06/12/2014,96.01,96.63,93.61,94.11
06/11/2014,95.97,96.85,95.69,96.48
06/10/2014,96.28,97.36,95.83,96.35
06/09/2014,97.0,97.65,96.19,96.57
06/06/2014,97.0,98.2,96.66,96.97
06/05/2014,96.25,97.14,95.55,96.7
06/04/2014,95.63,97.21,95.24,96.38
06/03/2014,96.43,96.89,95.1,96.0
06/02/2014,96.37,97.04,95.8,96.79
05/30/2014,98.59,98.96,96.25,96.5
05/29/2014,97.71,99.14,97.2,98.64
05/28/2014,96.79,96.79,94.96,96.03
05/27/2014,96.65,97.51,96.49,96.79
05/23/2014,96.4,96.66,95.29,96.51
05/22/2014,94.83,96.79,94.69,96.44
05/21/2014,93.89,95.21,93.37,94.98
05/20/2014,95.47,95.52,92.18,93.33
05/19/2014,93.77,95.74,93.69,95.23
05/16/2014,94.22,94.88,92.91,94.46
05/15/2014,93.54,94.03,92.23,93.85
05/14/2014,93.66,94.57,93.15,93.73
05/13/2014,95.15,95.34,93.61,94.02
05/12/2014,93.33,95.22,93.33,95.0
05/09/2014,92.18,94.03,91.75,93.25
05/08/2014,91.97,93.95,91.35,92.67
05/07/2014,93.35,93.37,91.43,92.28
05/06/2014,92.98,94.06,92.68,93.17
05/05/2014,92.62,93.34,91.91,93.15
05/02/2014,91.36,94.29,91.3,93.68
05/01/2014,92.58,94.23,91.82,92.05
04/30/2014,89.99,93.08,89.68,92.51
04/29/2014,90.15,90.62,89.1,90.0
04/28/2014,92.89,93.4,88.64,90.06
04/25/2014,96.0,96.0,92.78,92.87
04/24/2014,96.44,96.82,94.76,96.44
04/23/2014,98.21,98.85,93.8,95.53
04/22/2014,105.1,107.32,104.96,105.15
04/21/2014,103.01,105.1,102.65,104.84
04/17/2014,102.34,103.5,100.55,103.17
04/16/2014,102.71,104.48,101.0,102.34
04/15/2014,100.73,102.61,99.44,102.22
04/14/2014,100.94,101.65,99.71,100.78
04/11/2014,101.42,101.7,98.88,99.24
04/10/2014,106.6,107.0,101.8,102.18
04/09/2014,107.67,107.98,104.14,106.4
04/08/2014,104.46,107.9,103.5,107.68
04/07/2014,103.9,105.58,103.01,104.36
04/04/2014,108.66,109.26,103.33,103.98
04/03/2014,109.54,110.13,106.58,107.92
04/02/2014,111.36,112.89,109.46,109.55
04/01/2014,108.29,111.83,108.19,111.8
03/31/2014,107.05,109.93,106.78,108.02
03/28/2014,107.16,108.62,105.58,106.29
03/27/2014,105.55,108.26,104.3,106.66
03/26/2014,110.73,111.39,104.69,105.56
03/25/2014,109.06,110.58,107.8,110.08
03/24/2014,110.81,111.02,106.63,108.76
03/21/2014,111.19,111.45,108.29,109.21
03/20/2014,108.85,111.04,108.75,110.67
03/19/2014,109.55,109.86,108.26,109.35
03/18/2014,110.0,110.67,109.75,110.22
03/17/2014,106.83,110.0,106.51,109.74
03/14/2014,104.1,105.78,103.52,105.5
03/13/2014,107.35,107.86,103.29,103.97
03/12/2014,103.68,107.45,103.68,106.87
03/11/2014,104.08,106.46,103.08,103.75
03/10/2014,101.88,103.03,100.93,103.03
03/07/2014,102.49,102.51,100.69,101.51
03/06/2014,103.08,103.42,101.89,101.96
03/05/2014,100.44,103.44,100.11,102.83
03/04/2014,97.37,101.43,97.29,101.04
03/03/2014,92.82,96.04,92.73,95.65
02/28/2014,98.0,98.0,95.34,96.05
02/27/2014,97.19,98.32,95.74,97.78
02/26/2014,96.64,99.22,96.28,97.69
02/25/2014,96.6,96.93,95.94,96.25
02/24/2014,96.23,97.5,96.07,96.69
02/21/2014,95.89,97.2,95.38,96.41
02/20/2014,94.49,95.95,94.02,95.82
02/19/2014,95.25,95.86,94.2,94.33
02/18/2014,94.85,96.49,94.66,95.61
02/14/2014,94.33,96.52,93.63,95.2
02/13/2014,92.83,94.42,92.56,93.72
02/12/2014,93.0,94.86,92.66,93.53
02/11/2014,93.04,93.79,92.16,93.06
02/10/2014,91.63,93.2,91.15,93.07
02/07/2014,91.02,91.81,90.15,91.72
02/06/2014,89.92,91.03,89.28,90.93
02/05/2014,88.0,89.9,87.1,89.6
02/04/2014,87.63,88.61,86.88,88.08
02/03/2014,89.39,90.52,86.91,87.1
01/31/2014,90.32,90.95,89.38,90.14
01/30/2014,93.48,93.49,90.58,90.77
01/29/2014,93.29,96.68,91.41,91.72
01/28/2014,93.61,95.71,93.4,94.94
01/27/2014,95.0,95.57,92.25,93.11
01/24/2014,97.7,97.7,94.66,94.94
01/23/2014,96.87,98.38,96.6,97.7
01/22/2014,96.01,99.94,95.25,98.51
01/21/2014,98.0,99.17,96.21,97.36
01/17/2014,98.35,98.89,95.82,98.2
01/16/2014,99.79,101.52,98.22,99.33
01/15/2014,96.72,98.61,96.55,98.33
01/14/2014,93.48,97.07,93.23,96.73
01/13/2014,93.51,94.1,92.63,93.01
01/10/2014,93.39,94.88,92.17,93.26
01/09/2014,93.51,93.92,92.12,92.84
01/08/2014,94.51,95.54,92.89,93.45
01/07/2014,89.85,94.87,89.85,94.71
01/06/2014,89.68,90.0,88.59,89.07
01/03/2014,89.49,90.0,89.28,89.42
01/02/2014,88.87,89.63,88.47,89.5
12/31/2013,89.3,90.18,89.12,89.71
12/30/2013,88.89,89.15,88.4,89.15
12/27/2013,89.3,89.65,88.66,88.96
12/26/2013,89.5,89.71,88.29,88.85
12/24/2013,89.09,89.68,89.02,89.44
12/23/2013,90.26,90.42,88.35,88.9
12/20/2013,88.04,90.91,88.04,90.18
12/19/2013,87.5,88.62,87.2,87.35
12/18/2013,86.9,87.95,85.76,87.54
12/17/2013,86.39,87.25,85.0,86.72
12/16/2013,85.67,87.42,85.48,86.49
12/13/2013,86.47,87.0,85.4,85.62
12/12/2013,85.17,86.66,85.09,86.26
12/11/2013,86.5,87.03,85.3,85.6
12/10/2013,86.7,86.95,85.62,86.62
12/09/2013,86.37,87.41,85.68,87.1
12/06/2013,85.03,86.83,84.49,86.48
12/05/2013,83.51,85.27,83.51,84.16
12/04/2013,79.94,84.28,79.79,83.7
12/03/2013,78.86,80.85,78.86,80.06
12/02/2013,80.49,80.69,79.37,79.51
11/29/2013,80.85,81.16,80.36,80.63
11/27/2013,80.85,81.25,80.64,80.79
11/26/2013,80.52,81.86,79.57,80.84
11/25/2013,81.21,81.82,79.66,80.33
11/22/2013,81.18,81.72,80.79,81.3
11/21/2013,78.57,81.17,78.57,80.99
11/20/2013,78.45,79.52,78.29,78.42
11/19/2013,78.34,78.58,77.77,78.29
11/18/2013,79.04,79.47,77.86,78.22
11/15/2013,78.0,79.26,77.45,78.96
11/14/2013,78.92,79.17,76.51,77.24
11/13/2013,80.68,81.56,79.09,79.58
11/12/2013,79.99,81.24,79.3,80.66
11/11/2013,79.58,80.61,79.23,80.32
11/08/2013,80.52,80.96,78.65,79.28
11/07/2013,82.12,82.38,80.28,80.66
